UserID,MovieID,Rating,Date
1160505,114,4,2005-10-11
1995942,114,3,2002-02-08
56310,114,3,2004-08-24
31423,114,1,2004-05-12
1288065,114,2,2002-09-12
2325857,114,4,2004-01-10
1792741,114,1,2001-04-26
1425332,114,3,2003-08-05
1314869,114,5,2004-04-23
521985,114,2,2001-07-30
2092746,114,3,2004-12-08
2239074,114,1,2004-09-21
1807537,114,3,2003-09-13
928664,114,4,2004-05-21
54900,114,4,2005-09-29
793868,114,4,2002-09-05
2593882,114,1,2003-06-26
2439493,114,1,2003-01-14
977320,114,5,2004-03-10
929476,114,5,2005-11-11
65197,114,1,2000-03-21
45207,114,4,2005-07-28
1327705,114,5,2004-10-26
359473,114,5,2003-06-06
509860,114,3,2003-01-22
365596,114,5,2003-10-18
1461473,114,2,2004-10-06
860349,114,2,2005-10-20
94746,114,5,2003-02-27
938213,114,3,2004-01-20
2614098,114,1,2005-01-27
753372,114,4,2000-12-13
1563935,114,1,2005-08-15
123151,114,4,2004-07-27
1571207,115,5,2004-04-29
1624421,115,4,2004-05-02
146200,115,2,2004-05-11
1089917,115,2,2005-02-03
2584177,115,5,2004-10-03
433803,115,5,2005-10-21
2625420,115,2,2004-05-14
231110,115,1,2005-03-16
1229768,115,5,2005-04-22
859350,115,2,2005-06-16
2324407,115,4,2004-04-29
1723799,115,4,2004-04-29
2026560,115,5,2004-08-24
2593573,115,4,2005-11-02
2568401,115,3,2003-09-14
2593125,115,4,2003-11-22
1210140,115,4,2003-11-06
222153,115,4,2004-03-16
958382,115,4,2004-08-22
1602765,115,4,2005-01-27
2016890,115,4,2003-11-20
163830,115,3,2004-03-30
2017730,115,3,2004-11-08
1853885,115,3,2003-10-30
200255,115,2,2004-03-23
2201224,115,3,2004-12-21
2217024,115,5,2005-03-15
1870173,115,4,2005-07-02
2284209,115,3,2005-02-18
485943,115,4,2003-12-02
2140297,115,4,2004-01-08
350495,115,4,2005-08-25
107987,115,3,2004-07-10
2500745,115,3,2004-11-08
1599977,115,3,2004-11-14
764979,115,3,2005-03-07
1021520,115,3,2005-06-07
1767208,115,4,2004-04-29
1027819,115,2,2004-07-11
1914348,115,4,2005-02-01
1865375,115,1,2005-03-16
809109,115,4,2003-09-15
2289848,115,3,2004-04-01
1841130,115,4,2004-11-11
786312,115,3,2004-11-16
328509,115,5,2005-05-20
1212074,115,5,2005-05-23
1530010,115,5,2005-09-14
2307923,115,2,2005-12-28
35802,115,3,2004-07-08
2007468,115,3,2004-12-03
1313694,115,5,2005-11-09
525356,115,1,2004-04-29
2102030,115,3,2003-12-09
1915354,115,2,2004-04-29
385977,115,2,2004-09-26
1965267,115,2,2004-04-29
283850,115,4,2005-01-19
18103,115,3,2003-09-12
1564651,115,4,2005-05-31
2088413,115,4,2005-06-19
1033433,115,4,2003-10-20
464812,115,3,2004-03-16
875956,115,3,2004-04-29
1892529,115,3,2004-10-28
1681021,115,3,2004-11-09
1573507,115,3,2004-04-29
559692,115,4,2004-04-29
1575223,115,5,2005-01-12
824766,115,4,2004-09-17
1474282,115,4,2005-05-24
2393306,115,5,2003-09-16
1735886,115,4,2004-08-10
468346,115,1,2005-09-28
1001129,115,2,2004-09-04
1810074,115,4,2005-04-10
2241715,115,2,2004-10-03
1488726,115,4,2005-08-02
865381,115,4,2004-04-29
792693,115,4,2005-07-27
397608,115,5,2004-04-29
1203851,115,5,2004-08-23
1436987,115,1,2005-08-23
1927580,115,4,2004-02-03
632592,115,5,2004-12-08
1540794,115,5,2005-08-17
690211,115,4,2004-08-19
1376812,115,3,2004-10-07
1746215,115,3,2005-02-21
771450,115,3,2005-08-05
506703,115,5,2004-06-21
1084363,115,3,2004-11-26
1066820,115,4,2004-11-29
388195,115,4,2005-05-08
1678439,115,2,2005-06-21
1433690,115,4,2005-08-03
875248,115,5,2004-04-29
3830,115,3,2005-02-02
1216158,115,5,2005-10-07
1525524,115,3,2004-01-14
314837,116,4,2005-08-03
56069,116,3,2005-10-01
2600190,116,1,2005-10-18
517513,116,3,2005-11-15
273292,116,2,2005-11-15
1005101,116,4,2005-07-21
546017,116,5,2005-08-08
1081252,116,4,2005-08-19
724373,116,4,2005-06-26
42883,116,4,2005-10-07
1869632,116,4,2005-10-17
1261894,116,3,2005-10-19
1678346,116,5,2005-12-07
16651,116,4,2005-08-22
2340465,116,3,2005-09-24
591273,116,5,2005-11-19
719258,116,3,2005-12-29
2213550,116,4,2005-08-06
1719016,116,5,2005-08-16
1821073,116,3,2005-08-20
2593573,116,4,2005-08-31
12451,116,3,2005-09-08
1256977,116,5,2005-12-12
827096,116,3,2005-07-28
2459804,116,2,2005-06-20
1273525,116,3,2005-09-12
475351,116,5,2005-10-04
637731,116,4,2005-10-13
2278321,116,3,2005-11-06
2579794,116,4,2005-11-10
219214,116,4,2005-12-07
971052,116,4,2005-07-25
2542972,116,5,2005-08-01
1007809,116,4,2005-08-02
971700,116,5,2005-08-05
20918,116,4,2005-08-16
365554,116,4,2005-08-22
2394102,116,3,2005-05-31
2191632,116,4,2005-06-29
2455524,116,4,2005-09-28
1744125,116,4,2005-09-30
531398,116,5,2005-10-10
8826,116,3,2005-10-29
514743,116,4,2005-07-07
1279468,116,4,2005-08-11
43039,116,5,2005-09-10
1183392,116,3,2005-10-28
1499088,116,5,2005-11-07
934081,116,4,2005-11-27
325201,116,4,2005-08-08
303948,116,3,2005-08-15
507921,116,3,2005-09-21
1251679,116,3,2005-10-15
2037777,116,3,2005-11-27
1212700,116,4,2005-12-29
474202,116,4,2005-08-10
1845270,116,3,2005-08-24
2116219,116,3,2005-09-25
1559187,116,5,2005-11-03
2561460,116,3,2005-11-04
1743758,116,3,2005-11-25
1826189,116,4,2005-12-05
2464892,116,3,2005-08-03
2514464,116,4,2005-08-14
673832,116,3,2005-08-22
2413786,116,5,2005-08-24
2387904,116,1,2005-09-04
1227322,116,1,2005-05-20
795489,116,5,2004-10-27
2572140,116,4,2005-08-26
1883661,116,5,2005-09-07
594525,116,4,2005-09-21
987066,116,5,2005-10-05
1199723,116,1,2005-10-08
2278083,116,5,2005-10-31
1313550,116,3,2005-11-08
2166654,116,4,2005-11-14
183476,116,5,2005-07-05
1880429,116,4,2005-08-07
123108,116,1,2005-09-07
2529973,116,4,2005-09-29
2081935,116,4,2005-10-26
1602054,116,2,2005-11-06
2596173,116,4,2005-07-27
1050139,116,4,2005-08-02
1645783,116,5,2005-08-09
1754214,116,3,2005-09-01
766064,116,4,2005-09-21
150137,116,4,2005-10-03
875339,116,4,2005-10-13
1733940,116,5,2005-10-17
1631369,116,4,2005-10-17
598959,116,4,2005-12-05
500825,116,3,2005-08-15
1847337,116,5,2005-08-18
1965127,116,4,2005-08-22
2396637,116,3,2005-09-15
1678929,116,3,2005-08-04
1989382,116,3,2005-08-10
2399595,116,4,2005-09-12
577397,117,4,2003-07-15
1663216,117,2,2003-05-27
2031561,117,2,2004-04-19
1242432,117,4,2005-08-25
2433426,117,3,2004-03-10
1109700,117,3,2004-09-23
1907667,117,4,2004-11-20
1056998,117,5,2004-12-13
181725,117,5,2005-03-08
573364,117,3,2005-05-24
2572249,117,4,2005-02-25
433803,117,4,2005-04-07
2339348,117,4,2003-07-22
2270997,117,4,2004-01-06
1859725,117,3,2004-10-11
1744006,117,4,2005-04-08
2398116,117,5,2005-10-18
2344483,117,3,2004-08-31
2064672,117,5,2005-08-04
2212890,117,3,2004-06-18
2162424,117,5,2004-08-11
269983,117,3,2004-11-03
1951144,117,2,2005-06-04
954231,117,5,2005-11-07
1977959,117,3,2003-05-05
227042,117,4,2005-08-12
1984086,117,5,2004-08-09
2027763,117,4,2005-03-20
1873215,117,3,2005-09-08
2583044,117,4,2004-03-01
1900854,117,5,2004-06-08
2251004,117,2,2004-03-16
683427,117,3,2004-01-16
551303,117,5,2004-06-03
867192,117,3,2004-08-05
160563,117,2,2004-10-19
1270039,117,4,2005-07-25
715598,117,3,2003-11-24
489910,117,4,2005-08-25
821329,117,3,2004-09-19
1629710,117,4,2005-09-21
1640631,117,5,2005-12-25
2156736,117,3,2004-01-10
2397231,117,5,2004-08-04
1173459,117,3,2004-10-04
959291,117,3,2004-11-03
700601,117,4,2004-11-29
61274,117,5,2005-04-18
303948,117,4,2005-11-28
1165173,117,4,2004-03-31
1267286,117,5,2005-03-10
1673185,117,3,2003-07-16
2602249,117,3,2004-06-14
1048939,117,2,2004-01-06
1400206,117,3,2004-06-10
1127084,117,4,2004-12-28
1990523,117,3,2005-11-18
290215,117,3,2004-01-30
1456096,117,4,2005-08-04
1099518,117,2,2004-02-09
16355,117,3,2004-02-11
2242704,117,3,2005-07-29
1318216,117,3,2004-05-17
1822758,117,4,2004-05-05
582662,117,4,2005-03-13
559369,117,3,2005-05-10
43751,117,2,2004-02-23
1195645,117,4,2003-12-10
1036139,117,5,2004-08-09
973242,117,4,2004-04-20
253684,117,4,2005-01-05
637473,117,3,2003-07-12
1729535,117,4,2005-08-07
1103813,117,4,2003-08-20
152598,117,2,2004-03-30
2102030,117,4,2005-05-18
182770,117,5,2004-11-05
2640818,117,4,2004-12-30
1637761,117,3,2005-04-12
441362,117,2,2005-05-26
1265763,117,4,2005-10-31
1564651,117,3,2005-07-10
1139196,117,5,2004-06-18
2495094,117,3,2004-09-06
1028144,117,4,2005-03-14
1741099,117,5,2005-10-07
2558074,117,4,2005-12-17
1954560,117,4,2003-12-11
1294445,117,4,2003-04-21
2216056,117,3,2005-07-28
1596074,117,3,2004-01-18
2442663,117,4,2004-03-15
2242779,117,3,2003-05-27
1149582,117,4,2004-03-12
2250394,117,5,2003-04-01
2158109,117,4,2004-07-26
297901,117,4,2004-02-15
1091772,117,3,2004-01-01
505375,117,2,2004-03-15
12052,117,4,2005-11-21
2256305,118,4,2005-07-13
1697479,118,4,2005-07-08
175214,118,4,2005-07-20
1904677,118,5,2005-07-24
960770,118,3,2005-08-03
1488957,118,3,2005-08-04
2354291,118,4,2005-08-05
1850680,118,4,2005-08-14
1051350,118,3,2005-08-16
1322169,118,3,2005-08-17
122601,118,3,2005-08-17
66187,118,2,2005-08-23
712664,118,4,2004-11-09
780936,118,5,2004-12-08
2238860,118,5,2004-12-10
2617263,118,2,2004-12-17
394693,118,4,2004-12-19
1794216,118,3,2004-12-21
1907667,118,4,2004-12-22
1241149,118,4,2004-12-23
2602019,118,2,2004-12-25
178131,118,4,2004-12-26
557167,118,4,2004-12-27
1639705,118,4,2004-12-28
568107,118,5,2004-12-28
519545,118,3,2004-12-29
2360117,118,4,2004-12-29
2422606,118,5,2005-01-03
1068777,118,4,2005-01-04
1276913,118,5,2005-01-05
488477,118,4,2005-01-07
1778851,118,3,2005-01-08
1205593,118,4,2005-01-12
308495,118,4,2005-01-19
1398966,118,4,2005-01-19
1370157,118,5,2005-01-25
1380819,118,5,2005-02-01
1149472,118,4,2005-02-07
546578,118,1,2005-02-10
2267099,118,4,2005-02-10
1179646,118,5,2005-02-10
1174530,118,4,2005-02-11
30878,118,3,2005-02-14
146200,118,3,2005-02-21
693789,118,5,2005-02-22
1818178,118,5,2005-02-28
1242432,118,2,2005-03-05
11203,118,4,2005-03-09
139297,118,2,2005-03-28
923325,118,4,2005-03-29
2193455,118,3,2005-04-01
2241806,118,4,2005-04-11
1382291,118,3,2005-04-18
2014531,118,4,2005-05-17
1910881,118,5,2005-05-23
231140,118,4,2005-06-04
305151,118,3,2005-06-05
1008399,118,4,2005-06-08
1488844,118,3,2005-06-24
140292,118,1,2005-07-03
335395,118,4,2005-09-12
759018,118,4,2005-09-20
998834,118,4,2005-09-27
1048199,118,5,2005-10-24
2380973,118,4,2005-11-04
754082,118,4,2005-11-05
1863587,118,3,2005-11-14
2156241,118,4,2005-11-20
469857,118,3,2005-11-22
962487,118,5,2005-11-25
638344,118,4,2005-11-26
1943087,118,3,2001-10-08
1734805,118,4,2000-06-10
69867,118,3,2001-07-21
306466,118,2,2001-04-27
1331154,118,3,2001-10-12
2480084,118,2,2001-11-10
1567328,118,1,2001-06-18
1945809,118,2,2001-06-22
1116671,118,4,2000-09-18
869719,118,2,2001-10-08
276813,118,3,2001-06-11
2480495,118,5,2002-11-21
1697399,118,4,2001-10-03
1979962,118,5,2001-10-11
921064,118,1,2004-03-12
887273,118,3,2002-10-17
2367275,118,3,2004-03-21
697038,118,3,2002-12-03
1944014,118,4,2002-12-27
2196868,118,4,2004-03-09
2569320,118,5,2002-12-15
1565388,118,4,2004-02-22
1635484,118,5,2002-10-31
1219191,118,4,2003-12-08
339448,118,5,2004-05-30
1166661,118,4,2003-12-03
848443,118,1,2004-07-09
1289059,118,2,2003-09-16
1327295,118,5,2004-02-16
2196868,119,2,2003-04-21
76196,119,4,2003-08-08
1186492,119,3,2005-08-25
757118,119,3,2005-12-06
445828,119,2,2004-08-15
413637,119,4,2003-11-04
817545,119,2,2001-01-14
155342,119,1,2003-03-30
95997,119,3,2005-10-08
2403699,119,4,2004-12-30
1957453,119,4,2004-05-01
204439,119,4,2000-09-21
1462959,119,2,2003-01-16
108871,119,3,2000-01-07
1132581,119,3,2002-08-24
132094,119,1,2003-09-09
1382043,119,2,2005-02-15
975143,119,4,2004-03-29
2439493,119,1,2003-03-23
446060,119,3,2004-09-02
1780820,119,5,2005-04-04
2002642,119,1,2003-10-03
223482,119,2,2005-08-31
2557635,119,1,2005-11-06
1441340,119,4,2002-09-11
319294,119,3,2003-07-18
1860956,119,3,2002-09-04
2040859,119,1,2004-11-23
1628442,119,4,2003-04-09
1464910,119,2,2002-08-06
794459,119,4,2005-11-06
2100269,119,3,2004-05-18
1876520,119,1,2002-05-30
2497845,119,3,2003-04-01
1506607,119,1,2003-08-18
2362418,119,3,2004-09-10
34173,119,3,2005-07-21
1806750,119,2,2003-11-27
1306304,119,3,2002-11-13
1019491,119,3,2004-05-14
2587667,119,3,2005-01-04
1029026,119,3,2003-07-28
2457781,119,2,2004-09-13
1199783,119,2,2005-04-10
1541741,119,1,2005-03-28
1664010,119,3,2005-10-14
681618,119,3,2005-02-28
2555614,119,4,2002-01-22
1036946,119,3,2004-03-31
1233761,119,2,2003-06-27
2420683,119,2,2003-12-22
1717358,119,5,2005-07-20
1977316,119,1,2002-05-10
2607155,119,2,2003-01-23
1267185,119,5,2004-03-12
1708368,119,2,2003-04-11
743076,119,3,2005-06-01
633054,119,3,2004-10-05
1055475,119,3,2004-05-15
305344,119,3,2003-05-17
1884560,119,3,2004-09-18
2207042,119,5,2003-01-09
1584892,119,3,2005-09-09
121748,119,3,2005-03-02
2156499,119,4,2005-01-13
2607642,119,3,2003-03-31
1769807,119,1,2005-05-09
1553129,119,2,2005-07-24
1488032,119,4,2005-07-19
2472017,119,2,2003-03-18
1179982,119,2,2002-01-09
642135,119,5,2005-02-13
2117739,119,4,2004-01-12
1737890,119,1,2004-10-11
2037527,119,3,2005-06-15
2118461,119,3,2005-12-20
1296497,119,2,2002-06-26
387418,119,2,2003-09-11
1715880,119,2,2005-06-13
1114324,119,1,2005-10-01
471607,119,3,2004-11-13
2160017,119,2,2003-03-20
1663888,119,4,2004-07-08
1462276,119,3,2004-04-26
1699950,119,2,2005-07-20
1639792,119,1,2002-04-10
1138794,119,4,2005-05-20
16949,119,4,2005-01-22
1633729,119,3,2003-11-12
1878798,119,1,2001-02-18
718154,119,1,2005-09-09
1719196,119,2,2005-11-21
1478230,119,4,2003-12-03
696973,119,1,2004-06-03
1645841,119,4,2004-02-18
128450,119,3,2003-04-07
2189855,120,1,2004-06-15
2163521,120,2,2004-05-18
669453,120,2,2004-10-21
2630287,120,2,2005-03-19
1684516,120,3,2005-01-05
418316,120,3,2004-05-24
1009741,120,3,2004-06-28
360787,120,5,2005-08-03
623677,120,4,2004-08-05
1771516,120,1,2004-06-15
1020583,120,2,2004-07-09
2030845,120,1,2004-09-28
429281,120,3,2005-08-30
429038,120,2,2004-11-11
1746766,120,3,2005-07-23
1379793,120,3,2004-07-16
2300972,120,4,2005-06-13
2479960,120,2,2005-08-24
2234547,120,1,2004-08-16
1343229,120,1,2004-05-25
1314890,120,4,2004-07-11
2572552,120,1,2005-03-27
786312,120,3,2005-02-21
2127608,120,2,2004-06-08
1170248,120,2,2004-07-08
1426169,120,2,2004-07-21
1700564,120,1,2004-06-09
923703,120,2,2004-05-15
1559022,120,4,2004-06-22
505375,120,1,2004-09-03
2217043,120,1,2004-05-17
2402611,120,2,2004-07-22
1443021,120,5,2005-04-23
2197064,120,3,2004-07-16
1859573,120,2,2005-07-07
2269654,120,1,2004-08-25
1001129,120,2,2004-10-29
1189810,120,2,2004-11-17
230683,120,3,2005-04-23
1696885,120,2,2005-04-14
2289197,120,1,2005-10-21
14642,120,3,2005-08-21
778911,120,2,2004-11-22
977753,120,2,2004-12-07
2003542,120,5,2005-10-01
479327,120,2,2004-05-13
1761842,120,1,2005-08-10
1259776,120,3,2004-06-15
2491011,120,5,2004-08-26
1588953,120,2,2004-09-28
328155,120,2,2004-05-27
410857,120,4,2004-07-22
376821,120,4,2004-06-03
2293122,120,1,2004-09-21
916626,120,2,2004-06-15
2600280,120,1,2004-06-01
2284214,120,4,2005-08-09
378444,120,2,2004-07-16
1191566,120,4,2004-05-08
534043,120,2,2004-08-08
767193,120,2,2004-09-10
859826,120,4,2004-07-08
1003143,120,2,2004-05-18
2439493,120,1,2005-09-16
586636,120,3,2004-05-10
2494435,120,2,2004-06-19
2003947,120,3,2004-08-08
611952,120,3,2004-07-20
1083753,120,1,2004-07-19
2645580,120,2,2004-06-10
807150,120,1,2004-08-10
2321980,120,5,2004-11-23
1127897,120,2,2004-05-26
294191,120,1,2004-06-08
598610,120,3,2004-06-17
671159,120,1,2005-01-22
2492756,120,2,2004-05-19
1835980,120,1,2004-11-16
1812809,120,4,2004-11-29
2305789,120,1,2004-06-15
2356288,120,1,2004-10-11
155781,120,2,2005-03-21
13157,120,3,2005-05-02
2307013,120,2,2004-06-26
1901368,120,2,2004-08-29
1460449,120,1,2004-09-14
2123734,120,3,2005-12-27
2534534,120,3,2004-05-23
323071,120,1,2004-05-17
706832,120,3,2004-07-08
1927482,120,3,2004-11-21
1206755,120,2,2004-07-10
1038980,120,2,2005-02-28
1658961,120,3,2004-09-07
2067584,120,2,2005-02-17
2198070,120,3,2005-03-28
1243085,120,2,2004-07-26
529685,120,2,2004-07-18
493009,120,4,2005-03-07
1448369,120,3,2004-05-10
1644806,121,5,2005-04-26
160948,121,5,2005-04-17
1537703,121,3,2005-05-10
2608988,121,4,2005-11-23
1030669,121,4,2005-07-09
1013887,121,4,2005-09-16
1013268,121,5,2005-06-24
2043555,121,2,2005-11-08
2647004,121,3,2005-07-19
2585282,121,3,2005-05-02
2444868,121,1,2005-05-17
918020,121,3,2005-08-28
582730,121,5,2005-09-12
2439493,121,1,2005-08-15
520520,121,4,2005-10-18
2608375,121,5,2005-11-04
1563935,121,1,2005-08-09
1614488,121,4,2005-05-13
1851893,121,3,2005-09-20
690330,121,3,2005-09-11
2411597,121,5,2005-06-28
2070559,121,3,2005-06-24
1765823,121,5,2005-09-10
1735933,121,5,2005-08-12
1782321,121,4,2005-10-06
1374216,121,1,2005-10-10
2298914,121,5,2005-09-06
2417418,121,5,2005-10-24
713980,121,4,2005-11-10
10397,121,2,2005-05-09
588285,121,4,2005-10-31
578482,121,4,2005-09-24
2464427,121,4,2005-05-25
1265568,121,2,2005-11-04
1664010,121,4,2005-10-17
2489253,121,4,2005-10-11
42667,121,4,2005-06-30
696206,121,4,2005-12-06
2349119,121,2,2005-10-28
175331,121,5,2005-05-16
1827042,121,5,2005-06-01
1686261,121,4,2005-07-12
2444604,121,5,2005-11-25
603878,121,3,2005-08-16
815116,121,3,2005-08-31
2639876,121,4,2005-05-31
1324207,121,4,2005-06-13
1685380,121,3,2005-07-22
1876817,121,4,2005-07-26
197720,121,4,2005-05-31
2487298,121,3,2005-06-11
261867,121,4,2005-09-10
2327851,121,4,2005-08-03
1231291,121,4,2005-08-16
1941958,121,4,2005-08-16
1409036,121,3,2005-05-16
70825,121,5,2005-10-04
1026860,121,1,2005-08-24
2373292,121,5,2005-07-11
617809,121,3,2005-05-28
76638,121,5,2005-03-09
1699713,121,4,2005-03-14
1804804,121,4,2005-12-12
305344,121,1,2005-05-02
1404116,121,5,2005-03-25
1764736,121,2,2005-11-28
1230619,121,4,2005-08-22
1456351,121,5,2005-03-22
1728688,121,5,2005-07-01
2603539,121,4,2005-10-24
1241855,121,2,2005-08-12
993924,121,4,2005-09-21
400133,121,4,2005-04-04
2429174,121,4,2005-10-31
79999,121,4,2005-09-17
684590,121,1,2005-12-06
2406211,121,3,2005-11-23
695069,121,3,2005-07-29
2638867,121,5,2005-06-18
2131240,121,3,2005-10-17
716502,121,5,2005-08-02
1225914,121,1,2005-05-04
2043956,121,4,2005-08-29
1519378,121,3,2005-05-23
1791338,121,5,2005-12-31
387418,121,1,2005-12-02
1114324,121,2,2005-04-14
1618837,121,4,2005-12-05
1629989,121,4,2005-07-22
1645904,121,5,2005-08-26
1461435,121,2,2005-07-21
150468,121,4,2005-05-03
1455446,121,1,2005-10-15
648505,121,5,2005-06-06
156208,121,4,2005-07-28
1543457,121,4,2005-04-26
684648,121,4,2005-06-21
411881,121,5,2005-06-15
396585,121,4,2005-12-24
771345,122,3,2003-05-02
306466,122,1,2003-07-15
2111422,122,2,2003-08-25
1008399,122,3,2003-05-31
132468,122,3,2003-08-17
2360117,122,3,2003-10-23
1579304,122,3,2003-12-13
2028934,122,2,2004-03-08
1750448,122,1,2005-03-01
2431832,122,1,2005-02-13
2581970,122,5,2005-02-23
1329923,122,2,2005-03-26
2014531,122,3,2005-05-17
1954956,122,4,2005-05-25
86062,122,4,2005-06-11
1245332,122,2,2005-09-07
247794,122,2,2003-05-07
68845,122,3,2003-07-03
1666400,122,1,2003-05-12
2309150,122,2,2003-06-30
428170,122,2,2003-08-17
2305266,122,4,2004-07-12
1162007,122,3,2005-11-04
2206364,122,4,2003-09-02
705603,122,4,2003-09-24
1494552,122,3,2005-02-28
2578460,122,2,2005-03-01
1567095,122,2,2005-04-22
1232734,122,4,2005-06-14
1482207,122,2,2005-11-08
567279,122,3,2003-04-23
1977128,122,3,2003-07-25
2256992,122,2,2003-08-21
129798,122,2,2003-05-05
537222,122,3,2003-05-19
1944182,122,3,2003-06-25
553931,122,2,2003-05-22
1630080,122,5,2003-06-10
421709,122,2,2004-02-04
1112372,122,4,2004-01-23
10095,122,4,2003-12-11
1935501,122,3,2003-08-04
908205,122,3,2004-02-02
764750,122,5,2004-07-20
1906868,122,3,2004-12-09
2623784,122,4,2005-02-26
1204327,122,3,2005-03-17
1497839,122,5,2005-03-28
2503887,122,2,2005-10-14
2348599,122,2,2004-04-13
730855,122,2,2003-06-04
1974576,122,4,2003-05-12
610608,122,4,2004-06-21
839182,122,3,2003-05-09
389124,122,5,2003-11-11
1863499,122,4,2003-11-27
818736,122,2,2004-02-17
856313,122,4,2004-11-26
1497241,122,1,2005-02-27
256747,122,4,2005-02-28
361407,122,2,2005-04-26
2024226,122,3,2005-05-02
2295138,122,1,2005-05-23
915844,122,3,2003-10-26
2000923,122,3,2003-05-30
2242958,122,2,2003-07-29
2459804,122,2,2003-04-23
420586,122,4,2003-04-21
928071,122,2,2003-07-16
2439795,122,2,2003-04-24
1763627,122,2,2003-06-25
296989,122,3,2003-09-16
1151033,122,3,2003-08-15
1925623,122,3,2003-09-22
1030363,122,2,2003-09-01
85663,122,4,2004-06-22
1222878,122,3,2004-10-19
1454357,122,2,2004-11-30
2360767,122,3,2005-05-21
1676221,122,1,2005-09-27
29395,122,3,2003-05-29
1333,122,2,2004-07-07
2059716,122,3,2003-05-02
429730,122,4,2003-08-11
721147,122,2,2005-01-03
2075702,122,3,2005-01-25
1304144,122,3,2005-03-07
521547,122,3,2005-04-12
1532735,122,3,2005-04-24
2243231,122,3,2005-06-21
1489601,122,3,2005-10-02
1217869,122,4,2005-10-19
1825229,122,3,2005-10-29
1716771,122,5,2005-07-13
1160698,122,2,2003-12-22
309611,122,1,2005-07-18
605237,122,4,2003-04-29
1830096,122,3,2004-05-09
1505888,122,1,2003-09-24
2156085,122,4,2004-01-09
851740,123,4,2005-06-05
1462949,123,3,2005-10-10
888051,123,3,2005-10-24
2551641,123,3,2005-03-14
1811497,123,3,2005-05-30
520740,123,2,2005-08-08
1009741,123,3,2005-02-23
288489,123,3,2005-03-18
2231432,123,2,2005-10-08
931327,123,3,2005-10-13
1534621,123,3,2005-10-24
125447,123,3,2005-11-28
567082,123,3,2005-05-31
175961,123,3,2005-06-13
35511,123,3,2005-02-28
890526,123,2,2005-03-07
43530,123,2,2005-04-27
218680,123,3,2005-06-01
1620439,123,3,2005-03-02
447339,123,3,2005-03-20
94246,123,4,2005-11-20
1473638,123,3,2005-07-20
1832139,123,3,2005-08-04
1931026,123,3,2005-01-19
1842429,123,4,2005-04-05
95830,123,4,2005-05-27
1559022,123,2,2005-02-17
1917508,123,2,2005-02-21
289980,123,1,2005-11-07
2089761,123,3,2005-07-20
1973594,123,1,2005-07-29
550771,123,3,2005-05-18
1006085,123,4,2005-07-14
789969,123,2,2005-04-01
2163361,123,5,2005-09-11
1903181,123,3,2005-06-04
1343378,123,1,2005-02-26
1236996,123,4,2005-11-02
1478013,123,3,2005-08-15
2319621,123,2,2005-02-27
1999080,123,3,2005-04-18
745542,123,3,2005-06-24
1948291,123,3,2005-09-29
859226,123,5,2005-03-18
1228031,123,1,2005-05-02
1840368,123,3,2005-02-23
322878,123,2,2005-03-09
162925,123,3,2005-03-01
1120712,123,3,2005-03-06
1845310,123,4,2005-07-25
565559,123,3,2005-02-22
1785838,123,2,2005-05-06
1825539,123,4,2005-11-23
507499,123,3,2005-10-01
2260612,123,3,2005-03-27
2608615,123,2,2005-05-27
1155747,123,2,2005-07-07
2346813,123,3,2005-03-28
2616705,123,3,2005-10-04
2439493,123,1,2005-03-10
2206502,123,1,2005-05-12
1024965,123,3,2005-06-21
586636,123,3,2005-02-15
420080,123,1,2005-06-17
1296705,123,1,2005-11-08
1065163,123,3,2005-12-13
2575895,123,1,2005-03-02
2452817,123,4,2005-11-08
822859,123,4,2005-04-06
620884,123,3,2005-08-22
361763,123,3,2005-03-07
718303,123,4,2005-03-17
415589,123,3,2005-09-21
2393574,123,3,2005-02-18
2240614,123,4,2005-03-06
1819378,123,3,2005-09-06
2286502,123,1,2005-10-06
1473980,123,3,2005-10-26
1981343,123,2,2005-03-09
1405029,123,2,2005-03-14
2022868,123,4,2005-04-20
2410819,123,3,2005-12-15
1831572,123,3,2005-07-28
1028463,123,5,2005-03-14
1299754,123,5,2005-11-28
1023753,123,4,2005-03-06
1187037,123,5,2005-08-09
591683,123,3,2005-10-05
1159247,123,3,2005-02-24
17860,123,2,2005-03-10
2621150,123,3,2005-09-30
1715894,123,4,2005-10-12
130338,123,3,2005-02-18
1482473,123,4,2005-03-01
1512017,123,1,2005-02-23
1125150,123,2,2005-12-17
270861,123,4,2005-08-17
1483251,123,3,2005-06-04
2196119,123,2,2005-06-14
72469,123,4,2005-07-02
68845,124,3,2002-04-01
349975,124,3,2002-05-14
1619594,124,3,2001-06-06
2377588,124,2,2001-07-28
1361044,124,1,2002-02-04
1651443,124,4,2002-11-15
1716677,124,3,2005-08-06
2556748,124,3,2003-08-17
1552276,124,1,2001-03-23
1489948,124,1,2001-11-29
1521983,124,2,2001-12-20
2126327,124,2,2002-01-10
650960,124,2,2001-12-07
2573207,124,1,2001-05-31
973219,124,2,2001-11-02
1607574,124,2,2003-09-25
1001129,124,2,2004-10-18
261663,124,2,2004-01-26
83071,124,3,2003-07-26
1155818,124,1,2004-08-05
1739393,124,2,2002-03-08
1586647,124,2,2005-03-22
560137,124,1,2002-06-09
2237185,124,2,2003-01-24
826049,124,3,2005-06-14
